18985,Guilty Hands (1931)
18986,"Over-Eater, The (L'outremangeur) (2003)"
18987,Jumping the Broom (2011)
18988,"Story Written with Water, A (Mizu de kakareta monogatari) (1965)"
18989,Feast III: The Happy Finish (2009)
18990,Black Mirror (2011)
18991,Red Dog (2011)
18992,Any Questions for Ben? (2012)
18993,Sweet Bunch (Glykia symmoria) (1983)
18994,Amu (2005)
18995,Dark Shadows (2012)
18996,"Scorpion King 2: Rise of a Warrior, The (2008)"
18997,Big Boys Gone Bananas!* (2011)
18998,Ciao Bella (2007)
18999,Daylight (2010)
19000,96 Minutes (2011) 
19001,Columbus Circle (2012)
19002,"Decoy Bride, The (2011)"
19003,"Headhunter's Sister, The (1997)"
19004,Angels Crest (2011)
19005,Viva Riva! (2010)
19006,"Forgiveness of Blood, The (Falja e gjakut) (2011)"
19007,Among Wolves (Entrelobos) (2010)
19008,Citizen Gangster (2011) 
19009,Beyond the Black Rainbow (2010)
19010,"Last Play at Shea, The (2010)"
19011,"Poker Club, The (2008)"
19012,"Clown, The (2011)"
19013,Creature (2011)
19014,Thawing Out (La fonte des neiges) (2009) 
19015,"Turkish Dance, Ella Lola (1898)"
19016,Walking with Prehistoric Beasts (2001)
19017,Rocket Singh: Salesman of the Year (2009)
19018,Vicky Donor (2012)
19019,Zig Zag (1970)
19020,Extraordinary Stories (Historias extraordinarias) (2008)
19021,Small Town of Anara (Qalaqi Anara) (1978)
19022,Across the Line: The Exodus of Charlie Wright (2010)
19023,Three Steps Above Heaven (Tres metros sobre el cielo) (2010)
19024,"Dictator, The (2012)"
19025,Thrive (2011)
19026,Boys Love (2006)
19027,Bombay Talkie (1970)
19028,Border Radio (1987)
19029,Beyond All Boundaries (2009)
19030,Keyhole (2011)
19031,Walking with Monsters (2005)
19032,"Boys Diving, Honolulu (1901)"
19033,"Island President, The (2011)"
19034,"Largo Winch (Heir Apparent: Largo Winch, The) (2008)"
19035,"Mighty Macs, The (2009)"
19036,My Blue Heaven (1950)
19037,Gifted Hands: The Ben Carson Story (2009)
19038,Chains (Catene) (1949)
19039,"Ciel est à vous, Le (Woman Who Dared, The) (1944)"
19040,Lumberjacking (Nuoruuteni savotat) (1988)
19041,Safrana or Freedom of Speech (Safrana ou le droit à la parole) (1978)
19042,"Rose Seller, The (La vendedora de rosas) (1998)"
19043,Galileo (1975)
19044,Men in Black III (M.III.B.) (M.I.B.³) (2012)
19045,Snow White and the Huntsman (2012)
19046,"Harvest Month, The (Elokuu) (1956)"
19047,Olympian Holiday (Loma) (1976) 
19048,Pine Flat (2006)
19049,Back Street (1941)
19050,Where East Is East (1929)
19051,Sound of My Voice (2011)
19052,"Steel Trap, The (1952)"
19053,Night of the Demons (2009)
19054,"Secrets of Jonathan Sperry, The (2008)"
19055,Someone Like You (Unnaipol Oruvan) (2009)
19056,Eva (2011)
19057,Chernobyl Diaries (2012)
19058,Chicken with Plums (Poulet aux prunes) (2011)
19059,Escuela de seducción (2004)
19060,You Can't Win 'Em All (1970)
19061,Leadbelly (1976)
19062,"Pirates! Band of Misfits, The (2012)"
19063,"Vie meilleure, Une (Better Life, A) (2011)"
19064,Hemingway & Gellhorn (2012)
19065,"Fish Child, The (El niño pez) (2009)"
19066,Hick (2011)
19067,Prometheus (2012)
19068,"Pact, The (2012)"
19069,Phyllis and Harold (2008)
19070,Letters to God (2010)
19071,Bernie (2011)
19072,Desi Boyz (2011)
19073,Ten North Frederick (1958)
19074,3 A.M. (2001)
19075,Deadline - U.S.A. (1952)
19076,Inhale (2010)
19077,Rated X: A Journey Through Porn (1999)
19078,Just Friends? (2010)
19079,Take This Waltz (2011)
19080,Berlin 36 (2011)
19081,Sound of Noise (2010)
19082,"Blot, The (1921)"
19083,Dr. Crippen (1964)
19084,Boy Meets Boy (2008)
19085,Dickson Experimental Sound Film (1894)
19086,Wanderlust (2012)
19087,Harriet Craig (1950)
19088,Ladies They Talk About (1933)
19089,Moonrise Kingdom (2012)
19090,There Be Dragons (2011)
19091,Texas Killing Fields (2011)
19092,Kahaani (2012)
19093,"Best of Ernie and Bert, The (1988)"
19094,Superman vs. The Elite (2012)
19095,I Wish (Kiseki) (2011)
19096,Stavisky... (1974)
19097,Never Take Candy from a Stranger (Never Take Sweets from a Stranger) (1960)
19098,Get the Gringo (2012)
19099,Suicide Manual (Jisatsu manyaru) (2003)
19100,"Keeper, The (2009)"
19101,5 Days of War (2011)
19102,"Life, Above All (2010)"
19103,Contagion / Bio Slime (2010)
19104,Superman/Doomsday (2007) 
19105,Entr'acte (1924)
19106,"Lake, A (Un lac) (2008)"
19107,Tracy Morgan: Black and Blue (2010)
19108,"Importance of Tying Your Own Shoes, The (Hur många lingon finns det i världen?) (2011)"
19109,"Peach Thief, The (Kradetzat na praskovi) (1964)"
19110,Salomè (1972)
19111,Outer Space (2000)
19112,"Jew in the Lotus, The (1998)"
19113,Exporting Raymond (2010)
19114,Appointment with Danger (1951)
19115,Vares: The Kiss of Evil (Vares - Pahan suudelma) (2011)
19116,"Few Best Men, A (2011)"
19117,Late Bloomers (2011)
19118,Cord (Hide and Seek) (2000)
19119,"Deadly Tower, The (1975)"
19120,Cosmopolis  (2012)
19121,House of the Rising Sun (2011)
19122,"Thousand Words, A (2012)"
19123,Chimpanzee (2012)
19124,Love's Deadly Triangle: The Texas Cadet Murder (1997)
19125,Safety Not Guaranteed (2012)
19126,Madagascar 3: Europe's Most Wanted (2012)
19127,Bunnyman (2009)
19128,Athena (1954)
19129,"Lawless, The (1950)"
19130,Eaux d'artifice (1953)
19131,Inauguration of the Pleasure Dome (1954)
19132,Blackthorn (2011)
19133,Your Sister's Sister (2011)
19134,"Needle, The (Igla) (1988)"
19135,"Beekeeper, The (O melissokomos) (1986)"
19136,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986)
19137,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987)
19138,Superman/Batman: Public Enemies (2009)
19139,Dead Space: Aftermath (2011)
19140,Iria: Zeiram the Animation (1993) 
19141,Secuestrados (Kidnapped) (2010)
19142,This Special Friendship (Les amitiés particulières) (1964)
19143,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988)
19144,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990)
19145,Brave (2012)
19146,Beauty and the Beast: The Enchanted Christmas (1997)
19147,Front of the Class (2008)
19148,Alcina (2000)
19149,"Pet, The (2006)"
19150,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990)
19151,Dangerous Liaisons (2007)
19152,Pocahontas II: Journey to a New World (1998) 
19153,Bel Ami (2012)
19154,What to Expect When You're Expecting (2012)
19155,To Rome with Love (2012)
19156,Don't Drink the Water (1969)
19157,Abraham Lincoln: Vampire Hunter (2012)
19158,Mad Dog Coll (1961)
19159,Winning (1969)
19160,First Position (2011)
19161,4.3.2.1 (2010)
19162,Macbeth in Manhattan (1999)
19163,Beauty #2 (1965)
19164,Wings in the Dark (1935)
19165,Detention (2012)
19166,Nina Frisk (2007)
19167,Confession (1937)
19168,Kind Lady (1935)
19169,Planet B-Boy (2007)
19170,For Greater Glory: The True Story of Cristiada (2012)
19171,Woochi: The Demon Slayer (2009)
19172,Scusa ma ti chiamo amore (2008)
19173,Torpedo Bombers (Torpedonostsy) (1983)
19174,Taxi Hunter (Di shi pan guan) (1993)
19175,Rock of Ages (2012)
19176,Seeking a Friend for the End of the World (2012)
19177,Presto (2008)
19178,Jack-Jack Attack (2005)
19179,Jekyll & Hyde (1990)
19180,Boundin' (2003)
19181,One Man Band (2005)
19182,"Map For Saturday, A (2007)"
19183,"Silent Scream, The (1980)"
19184,Ted (2012)
19185,"Giant Mechanical Man, The (2012)"
19186,Tin Toy (1988)
19187,Magic Mike (2012)
19188,Revenge of the Electric Car (2011)
19189,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992)
19190,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991)
19191,Blood of the Vampire (1958)
19192,Disneyland Dream (1956)
19193,Disney Sing Along Songs: Under the Sea (1990)
19194,Pulgasari (1985)
19195,"Toughest Man in the World, The (1984)"
19196,On the Road (2012)
19197,Norman (2010)
19198,Joffrey: Mavericks of American Dance (2012)
19199,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992)
19200,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993)
19201,Virtual JFK: Vietnam If Kennedy Had Lived (2008)
19202,Extraterrestrial (Extraterrestre) (2011)
19203,Cleanskin (2012)
19204,"Amazing Spider-Man, The (2012)"
19205,"Barchester Chronicles, The (1982)"
19206,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993)
19207,Reminiscences of a Journey to Lithuania (1972)
19208,Noroi: The Curse (2005) 
19209,ID:A (2011)
19210,"Koruto wa ore no pasupooto (Colt Is My Passport, A) (1967)"
19211,Coup de grâce (Der Fangschuß) (1976)
19212,Wrong Turn 3: Left for Dead (2009)
19213,Blacksmith Scene (1893)
19214,Ice Age 4: Continental Drift (2012)
19215,Beasts of the Southern Wild (2012)
19216,Dangerous Davies: The Last Detective (1981)
19217,Dynamite (1929)
19218,"Day the Fish Came Out, The (1967)"
19219,People Like Us (2012)
19220,Crazed Fruit (Kurutta kajitsu) (1956)
19221,Cruel Gun Story (Kenjû zankoku monogatari) (1964)
19222,Flame and Women (Honô to onna) (1967) 
19223,Euridice BA 2O37 (Evridiki BA 2O37) (1975)
19224,"Stoplight Society, The (La Sociedad del Semáforo) (2010)"
19225,"Flying Fleet, The (1929)"
19226,Savages (2012)
19227,Balto: Wolf Quest (2002) 
19228,Rat King (2012)
19229,Bela Kiss: Prologue (2013)
19230,Ticket To Romance (En enkelt til Korsør) (2008)
19231,Candles on Bay Street (2006) 
19232,Once Upon a Time in Phuket (En gång i Phuket) (2011)
19233,The War (2007)
19234,Thomas Jefferson (1997)
19235,Mooz-lum (2011)
19236,"Union, The (2011)"
19237,"Miser, The (L'avare) (1980)"
19238,Scorcher (2002)
19239,"Firm, The (2009)"
19240,Red's Dream (1987)
19241,"Fatal Hour, The (1940)"
19242,Geri's Game (1997)
19243,My Last Day Without You (Nie mehr ohne Dich) (2011)
19244,Tyler Perry's Madea's Witness Protection (2012)
19245,"Black Windmill, The (1974)"
19246,"Good Night to Die, A (2003)"
19247,Some Guy Who Kills People (2011)
19248,"Five Minarets in New York (Act of Vengeance) (Terrorist, The) (2010)"
19249,Sasori (2008)
19250,Treasure Island (2012)
19251,"Watch, The (2012)"
19252,Vampires (2010)
19253,"Drive, He Said (1971)"
19254,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)"
19255,"Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure (1997)"
19256,Someday This Pain Will Be Useful to You (2011)
19257,2 Days in New York (2012)
19258,Radio On (1980)
19259,2010: Moby Dick (2010)
19260,Promise of the Flesh (Yukcheui yaksok) (1975)
19261,Terminal USA (1993)
19262,From Beginning to End (Do Começo ao Fim) (2009)
19263,"Cat in the Hat, The (1971)"
19264,"Ultramarathon Man: 50 Marathons, 50 States, 50 Days (2008)"
19265,Killer Joe (2011)
19266,Yertle the Turtle and Other Stories (1992)
19267,Power (Jew Süss) (1934)
19268,"Gospel of Judas, The (2006)"
19269,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994)
19270,King of Thorn (King of Thorns) (Ibara no O) (2009)
19271,Bob Funk (2009)
19272,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994)
19273,Dragon Ball Z: Fusion Reborn (Doragon bôru Z 12: Fukkatsu no fyushon!! Gokû to Bejîta) (1995)
19274,Intohimon vallassa (1947)
19275,"Lost, Lost, Lost (1976) "
19276,Anaconda III (2008)
19277,Wild Bill (2011)
19278,Pete Smalls Is Dead (2010)
19279,Being Flynn (2012)
19280,"Drum, The (Drums) (1938)"
19281,Elephant Boy (1937)
19282,"Forger, The (2012)"
19283,"Child's Christmas in Wales, A (1987)"
19284,"Christmas Carol, A (1999)"
19285,Goodbye Charlie (1964)
19286,Rage (Rabia) (2009)
19287,Knick Knack (1989)
19288,For the Birds (2000)
19289,Ruby Sparks (2012)
19290,Total Recall (2012)
19291,Le Donk & Scor-zay-zee (2009)
19292,388 Arletta Avenue (2011)
19293,"Craigslist Killer, The (2011) "
19294,Mysterious Origins of Man (1996)
19295,"Monitor, The (Babycall) (2011)"
19296,"Fantastic Four, The (1994)"
19297,Bertie and Elizabeth (2002)
19298,Infection (Kansen) (2004)
19299,"Angels' Share, The (2012)"
19300,Carbon Nation (2010)
19301,"Dangerous Man, A (2009)"
19302,"Immature, The (Immaturi) (2011)"
19303,Morning of the Earth (1971)
19304,Dragon Ball Z: Wrath of the Dragon (Doragon bôru Z 13: Ryûken bakuhatsu!! Gokû ga yaraneba dare ga yaru) (1995)
19305,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990)
19306,Marriage Retreat (2011)
19307,Vampire Journals (1997)
19308,Dikkenek (2006)
19309,"Classe américaine, La (a.k.a. Le grand détournement) (1993)"
19310,"Necessary Death, A (2008)"
19311,Junior Prom (1946)
19312,Oranges (2004)
19313,"Killing Machine, The (Icarus) (2010)"
19314,In the Name of the King 2: Two Worlds (2011)
19315,"Tür, Die (Door, The) (2009)"
19316,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993)
19317,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997)
19318,"Kiss, The (1896)"
19319,Decoding the Past: Secrets of the Koran (2006)
19320,Sidewalls (Medianeras) (2011)
19321,Dick Tracy vs. Cueball (1946)
19322,Stash House (2012)
19323,One in the Chamber (2012)
19324,Decoys 2: Alien Seduction (2007) 
19325,"Weekend It Lives, The (Ax 'Em) (1992)"
19326,Hierro (2009) 
19327,"Tortoise and the Hare, The (1935)"
19328,Steak (2007)
19329,"Legend of Bigfoot, The (1976)"
19330,Neil Young Journeys (2012)
19331,"Capture of Bigfoot, The (1979)"
19332,Jekyll (2007)
19333,Dragon Eyes (2012)
19334,"Love, Wedding, Marriage (2011)"
19335,"Little Mermaid: Ariel's Beginning, The (2008)"
19336,Bag It (2010)
19337,Bleak House (2005)
19338,Skyfall (2012)
19339,"Thrushes Are Still Singing, The (Ta kourelia tragoudane akoma...) (1979)"
19340,Hands Over the City (Le mani sulla città) (1963)
19341,"Householder, The (Gharbar) (1963)"
19342,Mais qui a tué Pamela Rose? (2003)
19343,Louise-Michel (2008)
19344,Forest Warrior (1996)
19345,"Campaign, The (2012)"
19346,Taistelu Näsilinnasta 1918 (2012)
19347,Brake (2012)
19348,Hope Springs (2012)
19349,K-20: The Fiend with Twenty Faces (2008)
19350,Warning from Space (Uchûjin Tôkyô ni arawaru) (1956)
19351,Logan's War: Bound by Honor (1998)
19352,"President's Man: A Line in the Sand, The (2002)"
19353,"Queen of Versailles, The (2012)"
19354,33 Postcards (2011)
19355,"Cutter, The (2005)"
19356,Tender Comrade (1943)
19357,Amish Grace (2010)
19358,Female Agents (Les femmes de l'ombre) (2008)
19359,Captain Video: Master of the Stratosphere (1951)
19360,Run Sister Run! (2010)
19361,Secret Reunion (Ui-hyeong-je) (2010)
19362,War of the Dead - Stone's War (2011) 
19363,Super Rich: The Greed Game (2008)
19364,"One Percent, The (2006)"
19365,Primal (2010)
19366,Dreams That Money Can Buy (1947)
19367,Profound Desires of the Gods (Kamigami no fukaki yokubo) (1968) 
19368,"See You in Hell, My Darling (Tha se do stin Kolasi, agapi mou) (1999)"
19369,"Rickshaw Man, The (Muhomatsu no issho) (1958)"
19370,Identification Marks: None (Rysopis) (1965) 
19371,I Am Waiting (Ore wa matteru ze) (1957)
19372,Chillerama (2011)
19373,Viimeiset rotannahat (1985) 
19374,In Eagle Shadow Fist (Ding tian li di) (Fist of Anger) (1973)
19375,K.G. (Karate Girl) (2011)
19376,I Am Bruce Lee (2011)
19377,On Top of the Whale (Het dak van de Walvis) (1982)
19378,Heroic Purgatory (Rengoku eroica) (1970)
19379,Beloved (Les bien-aimées) (2011)
19380,Wagner's Dream (2012)
19381,Little Birds (2011)
19382,I Hate But Love (Nikui an-chikushô) (1962)
19383,In Custody (1994)
19384,"Rumble in Hong Kong (Nu jing cha) (Heroine, The) (1973)"
19385,ParaNorman (2012)
19386,Diary of a Wimpy Kid: Dog Days (2012)
19387,How Bruce Lee Changed the World (2009)
19388,"Rites of May, The (Itim) (1977) "
19389,Opfergang (1944)
19390,Immensee (1943)
19391,Bells of Innocence (2003)
19392,Piled Higher and Deeper (2011)
19393,El Hada Buena - Una Fábula Peronista (2010)
19394,Operación Cannabis (2009)
19395,War of the Arrows (Choi-jong-byeong-gi Hwal) (2011)
19396,Hara-Kiri: Death of a Samurai (2011)
19397,Goats (2012)
19398,Celeste and Jesse Forever (Celeste & Jesse Forever) (2012)
19399,Aliisa (1970)
19400,Our Children (À perdre la raison) (2012)
19401,Endeavour (2012)
19402,Hit and Run (Hit & Run) (2012)
19403,Garden Party (2008)
19404,Broken (2012)
19405,"Family Tree, The (2011)"
19406,"Je, tu, il, elle (I, You, He, She) (1976)"
19407,Cinderella II: Dreams Come True (2002)
19408,Dark Horse (2011)
19409,Black Roses (1988) 
19410,6 Days to Air: The Making of South Park (2011)
19411,Funeral Parade of Roses (Bara no sôretsu) (1969)
19412,Doomsday Book (2012)
19413,Premium Rush (2012)
19414,Letter Never Sent (Neotpravlennoye pismo) (1960)
19415,Lonesome (1928)
19416,Evil Toons (1992)
19417,From the Life of the Marionettes (Aus dem Leben der Marionetten) (1980) 
19418,"Odd Life of Timothy Green, The (2012)"
19419,Lawless (2012)
19420,Chameleon (Kaméleon) (2008)
19421,Piranha 3DD (a.k.a. Piranha DD) (2012)
19422,Man Is Not a Bird (Covek nije tica) (1965)
19423,ATM (2012)
19424,"Wave, The (1981)"
19425,Sleepwalk with Me (2012)
19426,Dara Ó Briain Talks Funny: Live in London (2008)
19427,Prime Suspect 3 (1993)
19428,Prime Suspect: Inner Circles (1995)
19429,Nocturno 29 (1968)
19430,American Mullet (2001)
19431,Prime Suspect 7: The Final Act (2006)
19432,Searching for Sugar Man (2012)
19433,"Possession, The (2012)"
19434,6 Bullets (2012)
19435,"Dinosaur Project, The (2012)"
19436,Little White Lies (Les petits mouchoirs) (2010)
19437,"Manzanar Fishing Club, The (2012)"
19438,"Apparition, The (2012)"
19439,Dreams of  a Life (2011)
19440,Life for Sale (Kotirauha) (2011)
19441,To Mars by A-Bomb: The Secret History of Project Orion (2003)
19442,"Last Witness, The (2003)"
19443,Prime Suspect: The Lost Child (1995)
19444,"Zero Years, The (2005)"
19445,Bigfoot Lives (2007)
19446,Conception (2011)
19447,Do We Really Need the Moon? (2011)
19448,French Film (2008)
19449,Backwoods (Bosque de sombras) (2006)
19450,"Californie, La (2006)"
19451,The Great Northfield Minnesota Raid (1972)
19452,"Mikado, The (1939)"
19453,"Model Couple, The (Le couple témoin) (1977)"
19454,Paradise Lost 3: Purgatory (2011)
19455,Bachelorette (2012)
19456,"Words, The (2012)"
19457,Teddy Bear (10 timer til Paradis) (2012)
19458,Soldier in the Rain (1963)
19459,For My Father (Sof Shavua B'Tel Aviv) (2008)
19460,"Moment of Truth, The (Il momento della verità) (1965)"
19461,Mr. Freedom (1969)
19462,La dama boba (2006)
19463,Pitch Perfect (2012)
19464,"Cold Light of Day, The (2012)"
19465,Hello I Must Be Going (2012)
19466,Flowing (Nagareru) (1956)
19467,Branded (2012)
19468,"Wild Wild West Revisited, The (1979)"
19469,Icon (2005)
19470,"Sugar Curtain, The (El telón de azúcar) (2005)"
19471,Samsara (2011)
19472,Runaway Brain (1995) 
19473,Looper (2012)
19474,Compliance (2012)
19475,Thy Womb (Sinapupunan) (2012)
19476,That's My Boy (2012)
19477,Arthur and the Revenge of Maltazard (Arthur et la vengeance de Maltazard) (2009)
19478,Deathstalker (1983)
19479,Deathstalker II (1987)
19480,Emergo (Apartment 143) (2011)
19481,Klitschko (2011)
19482,Kinyarwanda (2011)
19483,Nobody's Children (I figli di nessuno) (1952)
19484,Patriotism (Yûkoku) (1966)
19485,Les hautes solitudes (1974)
19486,"Vampir (Cuadecuc, vampir) (1971)"
19487,Robot & Frank (2012)
19488,"Punk Syndrome, The (Kovasikajuttu) (2012)"
19489,Where Do We Go Now? (2011)
19490,Ai Weiwei: Never Sorry (2012)
19491,Stag Night (2008)
19492,Hollywood Sex Wars (2011)
19493,Love Hina Again (2002)
19494,"Age of the Medici, The (L'età di Cosimo de Medici) (1973) "
19495,Something Ventured (2011)
19496,Jesus Henry Christ (2012)
19497,Pirates of the Great Salt Lake (2006)
19498,Resident Evil: Retribution (2012)
19499,Trouble with the Curve (2012)
19500,"Walk Softly, Stranger (1950)"
19501,360 (2011)
19502,Close (2004)
19503,Detroit (2003)
19504,Straight Shooting (1917)
19505,Employees' Entrance (1933)
19506,"Pearls of the Crown, The (Les perles de la couronne) (1937)"
19507,Suicide Club (2010)
19508,Under African Skies (2012)
19509,Lola Versus (2012)
19510,"Master, The (2012)"
19511,More Wild Wild West (1980)
19512,"Love Movie, The (Rakkauselokuva) (1984)"
19513,"John Huston: The Man, the Movies, the Maverick (1989)"
19514,Dredd (2012)
19515,We Live Again (1934)
19516,247°F (2011) 
19517,Arbitrage (2012)
19518,Blue Like Jazz (2012)
19519,Manual of Love 2 (Manuale d'amore (capitoli successivi)) (2007)
19520,"Friends at the Margherita Cafe, The (Gli amici del bar Margherita) (2009)"
19521,Play Girl (1941)
19522,Detropia (2012)
19523,"Liquidator, The (2011)"
19524,Australian Atomic Confessions (2005)
19525,"Chemical Brothers: Don't Think, The (2012)"
19526,Pearls of the Deep (Perlicky na dne) (1966)
19527,"Perfect Murder, The (1988)"
19528,"Hamburg Syndrome, The (Die Hamburger Krankheit) (1979)"
19529,Kismet (1955)
19530,ChromeSkull: Laid to Rest 2 (2011)
19531,Rain Over Santiago (Il pleut sur Santiago) (1976)
19532,Puckoon (2002)
19533,Dolan's Cadillac (2009)
19534,"Pig's Tale, A (1996)"
19535,Nobody Knows Anybody (Nadie conoce a nadie) (1999)
19536,Breathless (2012)
19537,Blood Money (2012)
19538,End of Watch (2012)
19539,"High, Wide, and Handsome (1937)"
19540,V/H/S (2012)
19541,Boxing Gym (2010)
19542,"Perks of Being a Wallflower, The (2012)"
19543,"Hunt, The (Jagten) (2012)"
19544,Holy Motors (2012)
19545,Knuckleball! (2012)
19546,Either Way (Á annan veg) (2011)
19547,"Hunter, The (2010)"
19548,Behind the Burly Q: The Story of Burlesque in America (2010)
19549,Two Rabbits (2 Coelhos) (2012)
19550,Sparkle (2012)
19551,Guilty Hearts (2006)
19552,Thin Ice (2011)
19553,Red Lights (2012)
19554,"Rocky Saga: Going the Distance, The (2011)"
19555,Taken 2 (2012)
19556,"Paperboy, The (2012)"
19557,Sam Peckinpah: Man of Iron (1993)
19558,Shut Up and Play the Hits (2012)
19559,"Private Life of Don Juan, The (1934)"
19560,Quadrille (1938)
19561,One Nine Nine Four (2009)
19562,Bleach: Fade to Black (Bur&#299;chi Fade to Black Kimi no Na o Yobu) (2008)
19563,"Making of a Legend: Gone with the Wind, The (1988)"
19564,In Passing (2011)
19565,"Crush, The (La cotta) (1967)"
19566,Nanayo (Nanayomachi) (2008)
19567,Road North (Tie pohjoiseen) (2012)
19568,"Royal Affair, A (Kongelig affære, En) (2012)"
19569,House at the End of the Street (2012)
19570,Attack of the 50ft Cheerleader (2012)
19571,Sexy Nights of the Living Dead (1980)
19572,2-Headed Shark Attack (2012)
19573,"Hard, Fast and Beautiful (1951)"
19574,"Newest Pledge, The (2012)"
19575,Despair (1978)
19576,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002)
19577,Russia's Toughest Prisons (National Geographic) (2011)
19578,Crime Lords of Tokyo (2011)
19579,2016: Obama's America (2012)
19580,"Happy Event, A (Un Heureux Evénement) (2011)"
19581,Love Lasts Three Years (L'amour dure trois ans) (2011)
19582,Volcano (Eldfjall) (2011)
19583,Guilty (Présumé coupable) (2011)
19584,Surviving Progress (2011)
19585,Doughboys (1930)
19586,Tobor the Great (1954)
19587,Lightnin' (1925)
19588,"Tall Man, The (2012)"
19589,Laurence Anyways (2012)
19590,"Magic of Belle Isle, The (2012)"
19591,"Lie, The (2011)"
19592,"Painted Veil, The (1934)"
19593,LOL (2012)
19594,Remorques (Stormy Waters) (1941)
19595,"Report on the Party and the Guests, A (O slavnosti a hostech) (1966)"
19596,"Sapphires, The (2012)"
19597,That Certain Summer (1972)
19598,Something from Nothing: The Art of Rap (2012)
19599,Just Add Water (2008)
19600,"Return of the Prodigal Son, The (Návrat ztraceného syna) (1967)"
19601,Hood of the Living Dead (2005)
19602,Rust and Bone (De rouille et d'os) (2012)
19603,Upstream (1927)
19604,Genocide (Konchû daisensô) (1968)
19605,"Goke, Body Snatcher from Hell (Kyuketsuki Gokemidoro) (1968)"
19606,"Living Skeleton, The (Kyûketsu dokuro-sen) (1968)"
19607,Madonna of the Seven Moons (1945)
19608,"Man in Grey, The (1943)"
19609,Ishaqzaade (2012)
19610,Evil Bong (2006)
19611,Here Comes the Devil (Ahí va el diablo) (2012)
19612,7 Below (Seven Below) (2012)
19613,Kon-Tiki (2012)
19614,Katy Perry: Part of Me (2012)
19615,Broadway (1929)
19616,Viy or Spirit of Evil (Viy) (1967)
19617,"Rise of Catherine the Great, The (1934)"
19618,Roseland (1977)
19619,Rusty Knife (Sabita naifu) (1958)
19620,Glorious Technicolor (1998)
19621,Ingmar Bergman on Life and Work (Ingmar Bergman: Om liv och arbete) (1998)
19622,Lon Chaney: A Thousand Faces (2000)
19623,El tren de la memoria (2005)
19624,"March of the Movies (Film Parade, The) (1933)"
19625,Rules of Single Life (Sinkkuelämän säännöt) (2011)
19626,Tank on the Moon (2007)
19627,"Safe Place, A (1971)"
19628,Urbanized (2011)
19629,Waco: A New Revelation (1999)
19630,"Cool Ones, The (1967)"
19631,Blood of Dracula (1957)
19632,I'm King Kong!: The Exploits of Merian C. Cooper (2005) 
19633,Elia Kazan: A Director's Journey (1995)
19634,"John Garfield Story, The (2003)"
19635,Not Here to Be Loved (Je ne suis pas là pour être aimé) (2005)
19636,California Solo (2012)
19637,Shameless (Maskeblomstfamilien ) (2010)
19638,"Marshal of Finland, The (Suomen Marsalkka) (2012)"
19639,Marley (2012)
19640,Frankenweenie (2012)
19641,His Name Was Jason: 30 Years of Friday the 13th (2009)
19642,Colin Quinn: Long Story Short (2011)
19643,588 Rue Paradis (Mother) (1992)
19644,Sinivalkoinen valhe (2012)
19645,Sinister (2012)
19646,Fearful Symmetry: The Making of 'To Kill a Mockingbird' (1998)
19647,Louise Brooks: Looking for Lulu (1998)
19648,"Thing: Terror Takes Shape, The (1998)"
19649,Shottas (2002)
19650,Sapphire (1959)
19651,Passion Play (2010)
19652,Virginia (2010)
19653,Hotel Transylvania (2012)
19654,Side by Side (2012)
19655,"Good Old Fashioned Orgy, A (2011)"
